"index","target_flag","target_amt","kidsdriv","homekids","parent1","mstatus","sex","education","job","travtime","car_use","bluebook","tif","car_type","red_car","oldclaim","clm_freq","revoked","mvr_pts","urbanicity","car_age","home_val","yoj","income","age"
4710,"0",0,0,1,"Y","N","F","Bachelors","Manager",29,"Commercial",28800,10,"Pickup","N",0,0,"N",0,"Urban",9,0,6,68004,39
4712,"0",0,1,2,"N","Y","M","Bachelors","Manager",32,"Private",9490,6,"Minivan","Y",0,0,"N",0,"Urban",12,184246,13,45060,42
4713,"0",0,0,0,"N","N","M","Bachelors","Professional",25,"Private",18160,3,"Minivan","Y",31063,1,"Y",5,"Urban",9,187523,12,75966,25
4714,"1",4408,0,0,"N","Y","M","Masters",NA,24,"Commercial",12200,2,"Pickup","Y",9093,3,"N",7,"Urban",12,223545,11,54983,52
4715,"0",0,0,0,"N","N","M","PhD","Lawyer",11,"Private",15090,1,"Minivan","Y",30605,4,"Y",4,"Urban",9,0,9,26816,37
4716,"0",0,0,0,"N","Y","F","Bachelors","Blue Collar",41,"Commercial",6100,6,"SUV","N",8151,2,"N",4,"Urban",10,342166,12,128083,46
4717,"0",0,0,0,"N","Y","F","High School","Blue Collar",41,"Private",25640,6,"Minivan","N",33825,3,"Y",0,"Urban",1,97768,12,21477,50
4718,"0",0,0,0,"N","Y","M","Bachelors","Home Maker",35,"Commercial",32260,4,"Panel Truck","Y",0,0,"N",0,"Urban",10,93040,14,1613,48
4719,"0",0,0,3,"N","Y","F","High School","Home Maker",23,"Private",8670,7,"SUV","N",0,0,"N",2,"Urban",3,68811,0,0,33
4720,"1",3334,0,0,"N","Y","M","High School","Blue Collar",56,"Commercial",27120,1,"Panel Truck","Y",642,2,"N",0,"Urban",10,168222,9,61958,44
4721,"0",0,2,2,"N","Y","M","Bachelors","Manager",28,"Commercial",21910,13,"Van","N",0,0,"N",0,"Urban",7,237767,14,68328,45
4723,"0",0,0,0,"N","N","F","Masters",NA,5,"Private",29080,1,"Minivan","N",0,0,"N",0,"Urban",14,0,12,46948,31
4724,"0",0,0,0,"N","Y","F","High School","Blue Collar",21,"Private",11190,1,"SUV","N",0,0,"N",2,"Urban",8,214055,16,39907,57
4725,"0",0,0,0,"N","Y","F","High School","Manager",23,"Private",13760,13,"SUV","N",34545,1,"N",4,"Urban",7,228396,13,75622,47
4726,"1",3886,0,1,"Y","N","F","High School","Student",46,"Commercial",5200,1,"Sports Car","N",3068,2,"N",5,"Urban",1,0,10,8247,31
4728,"0",0,0,0,"N","Y","M","High School","Blue Collar",23,"Commercial",9350,4,"Pickup","Y",9981,2,"N",3,"Urban",1,148772,10,35511,43
4729,"0",0,0,0,"N","N","M","Bachelors","Manager",30,"Private",10790,11,"Pickup","Y",5399,1,"N",7,"Urban",8,0,7,52898,40
4730,"0",0,1,2,"Y","N","F","High School","Student",29,"Commercial",10910,17,"Minivan","N",8255,3,"N",0,"Rural",4,0,0,0,36
4731,"1",2936,0,0,"N","Y","M","Masters",NA,5,"Commercial",18080,4,"Van","Y",0,0,"N",0,"Urban",1,292773,12,111708,55
4732,"0",0,0,0,"N","N","M","Masters",NA,29,"Commercial",30480,1,"Panel Truck","N",0,0,"N",0,"Urban",18,351051,11,118786,51
4733,"0",0,1,2,"N","Y","M","Masters",NA,21,"Commercial",25650,11,"Panel Truck","Y",0,0,"N",0,"Urban",5,205760,14,58154,39
4734,"0",0,0,1,"N","Y","F","Masters","Manager",55,"Private",26030,1,"Minivan","N",23719,3,"Y",3,"Urban",12,265727,16,97765,55
4735,"1",5544,0,0,"N","Y","F","High School","Home Maker",30,"Commercial",14770,6,"Pickup","N",0,0,"N",0,"Urban",1,90071,13,312,48
4736,"0",0,0,0,"N","Y","F","Bachelors","Home Maker",44,"Private",16690,1,"Sports Car","N",0,0,"N",0,"Rural",4,268429,14,67071,44
4737,"1",32363,0,0,"N","N","M","Masters","Lawyer",47,"Private",15980,4,"SUV","N",0,0,"N",0,"Rural",15,0,10,76821,68
4738,"1",2842,0,0,"N","Y","M","PhD",NA,37,"Private",14730,4,"Minivan","N",0,0,"N",3,"Urban",16,300480,13,109533,47
4739,"1",5704,1,1,"Y","N","F","Masters","Lawyer",44,"Private",15190,13,"SUV","N",0,0,"N",3,"Urban",19,225300,11,75741,48
4740,"0",0,0,0,"N","Y","M","PhD",NA,43,"Commercial",32670,7,"Panel Truck","Y",14738,1,"N",0,"Urban",21,583973,7,232256,51
4741,"0",0,0,0,"N","Y","M","High School","Student",30,"Commercial",19120,1,"Van","Y",3605,1,"N",6,"Urban",1,0,0,0,49
4742,"0",0,0,0,"N","Y","M","High School","Student",25,"Private",7360,6,"Pickup","N",0,0,"N",0,"Urban",1,0,10,367,35
4743,"1",5760,0,0,"N","Y","F","Masters","Home Maker",48,"Private",20710,1,"Sports Car","N",8956,2,"N",0,"Urban",1,103525,0,0,58
4744,"0",0,0,0,"N","N","F","High School","Clerical",29,"Private",19630,10,"SUV","N",3587,2,"N",5,"Urban",7,57484,5,29879,38
4745,"1",2096,0,0,"N","N","M","High School","Blue Collar",34,"Private",17940,13,"Minivan","Y",0,0,"Y",0,"Urban",1,151957,9,22741,45
4746,"0",0,0,0,"N","Y","F","High School","Blue Collar",19,"Commercial",20940,4,"Pickup","N",8390,3,"N",0,"Urban",1,236239,9,47217,50
4747,"0",0,4,4,"N","Y","F","Bachelors","Professional",23,"Private",25640,1,"SUV","N",24392,1,"Y",9,"Urban",6,169995,18,48622,70
4748,"0",0,0,0,"N","N","M","Bachelors","Professional",10,"Private",6900,4,"Minivan","Y",0,0,"N",0,"Rural",1,219687,7,48697,54
4749,"0",0,0,2,"Y","N","F","Bachelors","Blue Collar",70,"Commercial",26080,4,"Pickup","N",0,0,"N",0,"Rural",4,260398,10,89607,44
4750,"0",0,0,1,"N","Y","M","High School","Clerical",5,"Private",7570,7,"Pickup","Y",0,0,"N",3,"Urban",4,161481,13,20676,40
4751,"0",0,0,0,"N","N","F","Bachelors","Professional",53,"Private",17350,3,"SUV","N",0,0,"N",0,"Rural",1,0,10,93898,38
4752,"1",2550,0,0,"N","Y","F","High School","Blue Collar",31,"Commercial",6410,1,"SUV","N",8268,3,"N",3,"Urban",1,242138,15,67876,48
4753,"1",5470,2,3,"N","Y","F","High School","Student",12,"Private",17450,1,"SUV","N",0,0,"Y",0,"Urban",1,0,14,4910,45
4754,"0",0,1,2,"N","Y","F","Bachelors","Blue Collar",57,"Commercial",21270,1,"Pickup","N",958,1,"N",2,"Urban",12,232064,15,64916,45
4755,"0",0,0,0,"N","Y","M","High School","Blue Collar",31,"Commercial",16010,1,"Minivan","Y",0,0,"N",0,"Urban",1,175137,8,51566,43
4757,"0",0,0,0,"N","Y","M","Masters",NA,21,"Commercial",6970,5,"Pickup","Y",6124,1,"N",3,"Urban",13,179827,14,54691,48
4758,"0",0,2,3,"N","Y","M","High School","Blue Collar",56,"Commercial",11280,10,"Pickup","Y",0,0,"N",0,"Urban",6,176631,14,56820,41
4759,"0",0,0,0,"N","Y","F","Bachelors","Manager",19,"Private",13660,1,"Sports Car","N",8255,2,"N",0,"Urban",11,140455,15,26921,63
4760,"0",0,0,0,"N","Y","F","PhD","Manager",7,"Private",8560,10,"Sports Car","N",0,0,"N",3,"Urban",16,403989,14,238874,45
4761,"0",0,0,1,"N","Y","F","High School","Student",24,"Private",13630,12,"SUV","N",17880,2,"N",4,"Urban",1,0,15,8014,34
4764,"0",0,0,0,"N","N","F","Masters","Lawyer",7,"Private",25160,3,"Minivan","N",30500,2,"Y",3,"Urban",17,0,15,81427,55
4765,"0",0,0,0,"N","Y","F","High School","Blue Collar",17,"Commercial",28350,4,"Minivan","N",0,0,"N",0,"Rural",6,276816,14,89632,57
4767,"1",6932,2,2,"Y","N","F","High School","Clerical",19,"Private",9980,1,"Minivan","N",6321,3,"N",2,"Urban",8,125832,13,27964,37
4768,"0",0,0,0,"N","Y","M","Bachelors","Blue Collar",14,"Commercial",18330,1,"Van","N",7147,3,"N",5,"Urban",10,177908,11,54113,41
4769,"1",2910,0,2,"N","Y","M","High School","Blue Collar",46,"Commercial",19300,1,"Minivan","Y",5909,3,"N",0,"Urban",5,239085,16,66119,41
4771,"0",0,0,0,"N","Y","F","PhD","Doctor",40,"Private",7200,4,"SUV","N",0,0,"Y",2,"Urban",13,339052,13,119975,57
4772,"0",0,0,0,"N","Y","F","Bachelors","Professional",16,"Private",26410,9,"Minivan","N",0,0,"Y",0,"Urban",17,227552,14,86469,52
4773,"0",0,0,0,"N","Y","F","High School","Student",41,"Private",14610,4,"SUV","N",0,0,"N",0,"Urban",1,0,12,9984,40
4774,"0",0,0,0,"N","Y","M","High School","Student",34,"Commercial",18770,1,"Pickup","N",0,0,"N",3,"Urban",7,0,0,0,39
4775,"1",26673,0,0,"N","N","M","Bachelors","Clerical",22,"Commercial",10410,4,"Pickup","Y",0,0,"N",7,"Urban",7,0,10,47114,42
4776,"1",3379,0,1,"N","Y","F","Bachelors","Blue Collar",19,"Private",5200,12,"Sports Car","N",2605,1,"N",0,"Urban",8,177942,11,51551,38
4777,"0",0,0,0,"N","Y","F","PhD","Doctor",55,"Private",19750,1,"SUV","N",0,0,"N",0,"Urban",14,327538,16,112685,58
4778,"0",0,0,1,"N","Y","F","High School","Home Maker",25,"Private",4670,15,"SUV","N",0,0,"N",1,"Urban",3,99465,7,654,31
4779,"0",0,0,0,"N","Y","M","Masters","Lawyer",23,"Private",15750,1,"Minivan","N",0,0,"N",0,"Urban",9,160162,1,34920,49
4780,"1",2292,0,0,"N","Y","M","High School","Student",26,"Commercial",5200,1,"Pickup","Y",0,0,"N",0,"Urban",1,0,0,0,37
4781,"0",0,3,4,"N","Y","M","High School","Student",30,"Commercial",6000,3,"Pickup","N",0,0,"N",0,"Rural",13,0,17,19421,45
4782,"1",1288,0,1,"Y","N","F","High School","Blue Collar",27,"Commercial",12780,9,"Pickup","N",0,0,"N",3,"Rural",5,0,9,54009,31
4783,"0",0,0,2,"Y","N","M","Bachelors","Student",65,"Commercial",16450,1,"Van","Y",24681,2,"N",6,"Rural",10,57484,0,0,36
4785,"1",3640,0,0,"N","N","F","Masters","Lawyer",25,"Private",15110,1,"SUV","N",3928,1,"N",0,"Urban",9,237750,10,75013,42
4786,"0",0,0,1,"N","Y","M","High School","Clerical",26,"Commercial",31770,6,"Panel Truck","Y",0,0,"N",4,"Urban",1,168463,13,35475,44
4787,"0",0,0,0,"N","N","M","High School","Blue Collar",60,"Commercial",26480,1,"Panel Truck","Y",0,0,"N",0,"Rural",1,133008,3,91431,33
4788,"0",0,0,0,"N","Y","F","Bachelors","Professional",34,"Private",21300,10,"Pickup","N",0,0,"N",1,"Urban",5,270726,11,96880,41
4789,"0",0,1,2,"Y","N","M","High School","Blue Collar",40,"Commercial",11400,1,"Pickup","Y",0,0,"N",2,"Rural",8,0,10,53245,44
4790,"1",3801,0,1,"Y","N","F","High School","Clerical",18,"Private",17590,9,"SUV","N",13154,1,"N",4,"Urban",7,57484,11,34660,32
4792,"0",0,0,0,"N","Y","F","High School","Home Maker",28,"Private",9210,13,"Sports Car","N",0,0,"N",0,"Urban",1,115330,12,8014,63
4793,"0",0,0,0,"N","Y","F","Masters","Professional",15,"Private",15800,3,"SUV","N",0,0,"N",0,"Urban",1,224145,13,88985,54
4794,"0",0,0,0,"N","Y","M","High School","Student",18,"Private",6410,1,"Pickup","Y",0,0,"N",0,"Urban",6,0,0,0,47
4796,"0",0,0,3,"N","Y","M","High School","Clerical",77,"Private",16500,1,"Van","N",0,0,"N",0,"Rural",1,147459,15,29008,27
4797,"0",0,0,0,"N","Y","M","Bachelors","Professional",7,"Private",17010,13,"Van","N",0,0,"N",4,"Urban",14,165641,16,17398,51
4798,"0",0,0,4,"N","Y","F","Bachelors","Clerical",24,"Private",11900,1,"SUV","N",0,0,"N",3,"Rural",1,209538,9,66708,30
4800,"0",0,1,2,"Y","N","F","Bachelors","Student",35,"Commercial",5500,4,"SUV","N",5784,1,"N",4,"Rural",7,0,0,0,40
4801,"0",0,0,3,"Y","N","F","High School","Blue Collar",9,"Commercial",13700,1,"Sports Car","N",40315,3,"Y",3,"Rural",5,0,9,67053,38
4803,"0",0,0,0,"N","Y","M","High School","Student",59,"Commercial",27490,6,"Panel Truck","Y",0,0,"N",0,"Rural",6,0,12,43293,55
4804,"0",0,0,0,"N","Y","F","High School","Clerical",20,"Commercial",25200,6,"Pickup","N",0,0,"N",0,"Urban",6,192942,14,42420,40
4806,"1",4037,0,0,"N","Y","M","Bachelors","Manager",40,"Private",15330,1,"Minivan","Y",7238,3,"N",3,"Urban",7,238891,11,83304,55
4807,"1",3236,0,0,"N","Y","M","High School","Blue Collar",53,"Private",13120,6,"Minivan","Y",0,0,"N",1,"Rural",6,140640,9,21313,30
4808,"0",0,0,3,"N","Y","M","Masters","Lawyer",45,"Private",15150,6,"Minivan","Y",0,0,"N",0,"Urban",17,149415,13,33219,38
4809,"0",0,0,0,"N","Y","F","PhD","Doctor",35,"Private",30730,10,"Minivan","N",0,0,"N",1,"Urban",11,242606,14,97958,53
4810,"0",0,0,0,"N","Y","F","Bachelors","Blue Collar",10,"Commercial",10130,1,"Minivan","N",33036,3,"N",7,"Rural",9,227011,12,82078,38
4811,"1",2998,1,2,"Y","N","F","High School","Home Maker",39,"Private",8270,6,"SUV","N",4765,2,"N",6,"Urban",8,0,0,0,36
4812,"1",5126,3,3,"N","Y","M","High School","Student",28,"Private",5700,1,"Pickup","N",0,0,"N",3,"Urban",1,0,0,0,43
4813,"0",0,0,2,"N","Y","F","Bachelors","Professional",46,"Private",15100,7,"SUV","N",4430,2,"N",5,"Urban",12,207232,13,71791,32
4815,"0",0,0,2,"Y","N","M","Bachelors","Professional",31,"Private",11930,6,"Pickup","Y",44702,2,"N",3,"Urban",5,162774,14,51550,41
4818,"0",0,0,0,"N","Y","F","Bachelors","Professional",31,"Private",26200,1,"Pickup","N",0,0,"N",0,"Urban",16,436694,16,148193,53
4819,"1",1902,1,2,"N","Y","F","Bachelors","Home Maker",41,"Private",9630,3,"SUV","N",49148,2,"Y",0,"Urban",8,115330,9,13996,45
4820,"0",0,0,0,"N","N","F","Bachelors","Professional",35,"Commercial",35130,1,"Van","N",0,0,"N",0,"Urban",9,287265,7,94024,52
4821,"0",0,0,0,"N","Y","M","Masters","Manager",21,"Private",18630,1,"Minivan","N",0,0,"N",1,"Urban",15,251642,14,97447,49
4823,"0",0,0,0,"N","N","F","Bachelors","Home Maker",40,"Private",13810,6,"Minivan","N",0,0,"N",2,"Rural",7,0,8,8014,50
4824,"1",6031,0,0,"N","N","M","High School","Professional",21,"Private",14080,1,"Minivan","Y",0,0,"Y",0,"Urban",1,0,6,61068,49
4825,"0",0,0,1,"N","Y","F","High School","Student",18,"Private",12850,6,"SUV","N",3742,3,"N",4,"Urban",4,136461,13,15881,42
4826,"1",1704,0,0,"N","N","F","High School","Manager",29,"Private",24120,11,"Sports Car","N",0,0,"N",0,"Urban",8,199133,9,47793,53
4828,"0",0,0,0,"N","N","F","Bachelors","Home Maker",43,"Private",24580,10,"SUV","N",0,0,"N",1,"Rural",1,134906,10,19599,45
4829,"1",1731,0,3,"N","Y","M","Bachelors","Blue Collar",48,"Private",11190,6,"Pickup","Y",0,0,"Y",3,"Urban",9,269107,13,88865,29
4830,"1",1798,0,0,"N","Y","F","High School","Blue Collar",55,"Commercial",7200,6,"SUV","N",0,0,"N",1,"Urban",1,219712,13,53329,57
4831,"0",0,0,0,"N","N","M","Masters","Lawyer",28,"Private",12440,6,"Minivan","Y",0,0,"N",3,"Urban",19,0,12,70688,49
4832,"0",0,0,0,"N","Y","F","Masters","Professional",25,"Private",5500,13,"SUV","N",4238,3,"N",8,"Urban",20,237767,10,73600,40
4834,"0",0,0,0,"N","Y","M","Masters","Lawyer",19,"Private",7000,10,"Minivan","Y",0,0,"N",2,"Urban",17,210996,14,76991,55
4835,"0",0,0,0,"N","Y","F","Bachelors","Blue Collar",53,"Private",5900,1,"Sports Car","N",20847,2,"Y",0,"Urban",6,238237,10,78942,47
4837,"0",0,1,1,"N","Y","M","High School","Clerical",5,"Private",21040,9,"Minivan","N",0,0,"N",0,"Urban",1,143834,9,32555,43
4838,"1",2829,0,2,"N","Y","F","High School","Home Maker",17,"Private",13490,6,"SUV","N",0,0,"N",1,"Urban",8,66812,0,0,38
4839,"1",3121,0,0,"N","Y","F","Bachelors","Clerical",5,"Private",3790,8,"SUV","N",7285,1,"N",0,"Urban",20,163866,14,14096,47
4840,"0",0,0,0,"N","Y","M","High School","Blue Collar",6,"Commercial",27380,1,"Panel Truck","N",0,0,"N",0,"Urban",4,196525,10,61419,42
4841,"0",0,0,0,"N","Y","F","Masters","Manager",22,"Private",6200,6,"SUV","N",1391,3,"N",0,"Urban",18,222417,14,71660,47
4843,"0",0,0,0,"N","N","M","Masters","Lawyer",52,"Private",17160,9,"Minivan","Y",0,0,"N",1,"Urban",1,0,10,175284,44
4846,"0",0,0,0,"N","Y","F","High School","Clerical",41,"Private",20550,3,"Sports Car","N",0,0,"N",3,"Rural",5,145207,11,31498,51
4847,"1",7045,0,0,"N","N","M","Bachelors","Manager",22,"Commercial",28740,1,"Panel Truck","Y",0,0,"N",4,"Urban",12,0,6,57517,58
4848,"1",8116,0,0,"N","N","M","High School","Blue Collar",27,"Commercial",7300,1,"Pickup","Y",34123,2,"Y",0,"Urban",7,0,6,57454,58
4851,"1",5075,0,0,"N","Y","F","High School","Home Maker",59,"Private",1500,1,"Sports Car","N",6745,3,"N",0,"Urban",7,89512,0,0,51
4852,"0",0,0,0,"N","Y","F","Masters","Home Maker",30,"Private",11780,4,"SUV","N",0,0,"N",0,"Rural",19,160057,3,55764,47
4853,"0",0,0,0,"N","Y","F","High School","Blue Collar",40,"Commercial",10800,1,"SUV","N",4136,2,"N",0,"Rural",1,272736,11,72156,47
4854,"1",4822,0,0,"N","N","M","High School","Blue Collar",18,"Commercial",5930,11,"Pickup","Y",977,3,"N",2,"Urban",5,0,12,44308,56
4855,"0",0,0,0,"N","N","M","Bachelors","Professional",39,"Private",12300,1,"Minivan","Y",5101,2,"N",3,"Urban",5,0,8,67014,41
4856,"1",4855,0,0,"N","Y","F","Masters",NA,7,"Commercial",18540,6,"Pickup","N",0,0,"Y",2,"Urban",10,234502,9,55771,39
4857,"1",3011,0,1,"N","Y","F","High School","Student",31,"Private",1500,4,"Sports Car","N",9516,3,"N",2,"Rural",8,0,0,0,43
4858,"0",0,3,3,"N","Y","F","Masters","Blue Collar",34,"Private",13810,1,"Minivan","N",0,0,"Y",1,"Urban",18,256407,11,85100,38
4859,"0",0,0,1,"N","Y","F","Bachelors","Blue Collar",56,"Private",12620,6,"SUV","N",0,0,"N",0,"Urban",6,366164,12,111240,39
4861,"0",0,0,0,"N","N","F","PhD","Doctor",17,"Private",21730,1,"SUV","N",0,0,"N",2,"Urban",14,133008,12,201242,41
4862,"0",0,0,2,"Y","N","M","High School","Clerical",41,"Private",6000,13,"Minivan","Y",0,0,"N",0,"Urban",1,0,16,49089,45
4864,"0",0,0,2,"Y","N","M","High School","Clerical",39,"Private",8040,10,"Minivan","N",0,0,"N",0,"Urban",7,185130,9,26455,44
4865,"0",0,0,3,"N","Y","F","High School","Clerical",18,"Private",10890,10,"SUV","N",0,0,"N",4,"Rural",1,136187,11,22010,30
4866,"0",0,0,0,"N","N","M","High School","Blue Collar",71,"Private",15700,13,"Minivan","Y",29869,3,"N",0,"Urban",8,159195,11,13148,49
4867,"0",0,1,1,"Y","N","F","High School","Home Maker",12,"Private",7400,1,"SUV","N",0,0,"N",0,"Rural",7,57484,0,0,43
4868,"0",0,0,2,"N","Y","M","High School","Clerical",57,"Commercial",11330,6,"Pickup","N",0,0,"N",0,"Rural",5,113792,13,17015,39
4869,"0",0,0,1,"Y","N","M","Masters","Manager",40,"Private",19340,4,"Van","Y",1474,3,"N",4,"Urban",19,0,12,82517,30
4870,"0",0,0,0,"N","Y","F","High School","Home Maker",24,"Private",1500,1,"SUV","N",0,0,"N",0,"Rural",1,80928,0,0,46
4872,"0",0,0,0,"N","N","M","High School","Blue Collar",23,"Private",10940,7,"Pickup","Y",0,0,"N",1,"Urban",1,0,11,22613,39
4873,"0",0,0,0,"N","N","M","High School","Manager",43,"Private",30290,10,"Minivan","Y",44291,1,"Y",0,"Urban",7,0,11,89085,30
4874,"1",3118,0,0,"N","Y","M","Bachelors","Blue Collar",29,"Commercial",23370,6,"Panel Truck","Y",35980,2,"N",2,"Urban",10,348157,13,120401,46
4875,"0",0,0,0,"N","Y","F","Bachelors","Manager",34,"Private",14760,10,"SUV","N",9227,2,"N",7,"Urban",11,198755,11,61666,51
4876,"1",1299,0,0,"N","Y","M","Bachelors","Blue Collar",16,"Commercial",11060,1,"SUV","N",30023,3,"Y",5,"Urban",6,158142,17,25525,61
4877,"0",0,0,0,"N","N","M","Masters","Lawyer",26,"Private",8460,11,"Pickup","N",0,0,"N",2,"Urban",15,417765,14,145735,55
4879,"1",6409,0,0,"N","N","M","High School","Student",49,"Commercial",25280,3,"Panel Truck","N",0,0,"N",0,"Urban",11,0,0,0,33
4880,"0",0,0,3,"N","Y","F","Bachelors","Professional",41,"Private",19760,4,"Sports Car","N",0,0,"N",0,"Rural",10,206207,12,53904,42
4882,"0",0,0,0,"N","N","M","PhD","Manager",53,"Private",33430,1,"Minivan","N",0,0,"Y",0,"Urban",22,394201,13,147455,49
4883,"0",0,0,0,"N","Y","F","High School","Manager",7,"Private",16970,3,"SUV","N",0,0,"N",2,"Urban",1,191274,14,46209,49
4884,"1",2750,0,0,"N","N","M","Bachelors","Student",42,"Private",12240,6,"Minivan","Y",5093,2,"N",6,"Rural",10,0,0,0,39
4885,"1",5295,0,0,"N","N","F","High School","Clerical",14,"Private",6500,4,"SUV","N",3108,3,"N",3,"Urban",1,197110,12,31291,50
4886,"0",0,0,0,"N","Y","F","High School","Professional",29,"Private",11530,1,"Sports Car","N",4571,2,"N",4,"Urban",10,164347,12,53320,47
4887,"0",0,0,0,"N","Y","F","Masters","Lawyer",16,"Private",24510,7,"Sports Car","N",7715,2,"N",0,"Urban",8,163641,8,40564,50
4889,"1",4704,0,0,"N","N","M","Bachelors","Professional",45,"Private",25760,10,"Minivan","N",4094,1,"N",2,"Urban",12,0,10,74719,39
4890,"1",5190,0,1,"Y","N","F","Bachelors","Student",31,"Commercial",5400,3,"Sports Car","N",0,0,"N",1,"Urban",10,0,0,0,39
4891,"0",0,0,0,"N","Y","F","Masters","Professional",41,"Private",24790,6,"SUV","N",5398,3,"N",0,"Rural",11,282486,8,91494,50
4892,"0",0,0,0,"N","Y","M","Masters","Lawyer",32,"Private",10320,1,"Minivan","Y",0,0,"N",0,"Rural",17,180525,14,39193,49
4893,"0",0,0,0,"N","Y","F","High School","Manager",39,"Private",34480,4,"Sports Car","N",0,0,"N",0,"Urban",1,259175,9,61964,56
4894,"0",0,0,4,"N","Y","M","High School","Student",49,"Commercial",9310,1,"Pickup","Y",0,0,"N",4,"Urban",9,87591,16,24396,33
4895,"0",0,0,0,"N","Y","M","High School","Blue Collar",37,"Private",12700,10,"Minivan","Y",0,0,"N",0,"Rural",4,200812,14,30559,55
4896,"1",1530,0,0,"N","N","M","Bachelors","Blue Collar",18,"Commercial",26810,14,"Panel Truck","N",1249,2,"N",0,"Urban",7,0,6,77556,35
4897,"1",2987,0,3,"Y","N","M","Bachelors","Blue Collar",34,"Commercial",9510,7,"Pickup","N",0,0,"N",0,"Urban",8,133008,12,77950,36
4898,"0",0,0,0,"N","N","M","Bachelors","Blue Collar",22,"Private",15230,1,"Minivan","N",0,0,"N",0,"Urban",6,97670,14,40564,50
4899,"1",943,0,0,"N","N","F","Bachelors","Manager",51,"Private",12580,4,"SUV","N",0,0,"N",0,"Urban",15,206446,12,61790,49
4901,"0",0,1,1,"N","Y","M","Masters",NA,51,"Commercial",27820,13,"Panel Truck","Y",0,0,"N",0,"Rural",14,215703,15,77698,44
4902,"1",2575,0,2,"N","Y","M","High School","Clerical",26,"Commercial",10780,1,"Pickup","N",31557,4,"Y",5,"Urban",10,170435,10,35778,57
4903,"0",0,0,0,"N","Y","M","PhD",NA,10,"Commercial",45680,6,"Panel Truck","Y",0,0,"N",2,"Urban",12,340877,14,112685,49
4904,"0",0,0,0,"N","Y","M","Bachelors","Manager",10,"Commercial",33570,6,"Panel Truck","Y",0,0,"N",2,"Urban",14,299787,11,103445,51
4905,"1",2646,0,0,"N","Y","M","Bachelors","Professional",39,"Commercial",21430,4,"Van","Y",7114,1,"N",4,"Urban",9,247600,6,81042,39
4907,"0",0,0,1,"N","Y","M","High School","Blue Collar",45,"Commercial",10340,6,"Pickup","N",6826,3,"N",3,"Urban",1,133273,14,24266,56
4908,"0",0,0,0,"N","N","M","High School","Clerical",40,"Commercial",9890,15,"Pickup","Y",0,0,"N",2,"Rural",5,0,6,16609,29
4910,"0",0,0,0,"N","N","M","High School","Professional",55,"Private",2280,17,"Minivan","Y",0,0,"N",1,"Urban",1,0,12,52722,54
4911,"1",2194,0,0,"N","N","M","High School","Blue Collar",5,"Commercial",7720,4,"Pickup","N",7326,1,"N",4,"Urban",9,0,12,62203,57
4912,"1",3892,1,2,"N","Y","F","High School","Blue Collar",47,"Private",8270,3,"SUV","N",1944,2,"N",6,"Urban",2,115330,8,26652,41
4913,"0",0,0,0,"N","Y","F","High School","Clerical",35,"Private",13260,4,"Sports Car","N",0,0,"Y",3,"Urban",1,127813,12,22295,47
4914,"1",6005,0,0,"N","Y","F","Bachelors","Professional",45,"Private",6720,6,"Sports Car","N",0,0,"Y",2,"Urban",9,180461,12,33648,45
4915,"0",0,0,0,"N","Y","F","High School","Home Maker",25,"Private",5500,4,"Sports Car","N",25344,2,"N",7,"Urban",1,89042,0,0,40
4917,"0",0,0,0,"N","Y","F","High School","Student",28,"Private",6740,1,"SUV","N",0,0,"N",4,"Rural",6,97918,10,8014,41
4919,"0",0,0,2,"Y","N","F","Masters","Lawyer",49,"Private",18010,4,"SUV","N",551,1,"N",4,"Urban",17,57484,8,49261,45
