"target_flag","kidsdriv","homekids","parent1","mstatus","sex","education","travtime","car_use","bluebook","tif","car_type","red_car","oldclaim","clm_freq","revoked","mvr_pts","urbanicity","car_age","yoj","income","age","job"
"0",0,0,"N","Y","F","Masters",40,"Private",21430,1,"SUV","N",0,0,"N",0,"Urban",14,15,52105,54,"white_collar"
"0",0,0,"N","Y","M","Masters",31,"Commercial",34720,1,"Panel Truck","Y",30789,3,"N",6,"Urban",19,12,62411,57,"white_collar"
"0",0,2,"N","Y","M","High School",33,"Private",6240,1,"Minivan","N",0,0,"N",0,"Rural",1,11,21443,26,"not_white_collar"
"1",0,1,"Y","N","F","High School",10,"Private",8540,1,"Sports Car","N",0,0,"N",0,"Urban",4,8,27413,43,"not_white_collar"
"0",0,0,"N","Y","M","Masters",43,"Private",19870,1,"SUV","Y",0,0,"N",0,"Urban",15,15,85554,61,"white_collar"
"0",0,0,"N","Y","M","Masters",5,"Commercial",19870,6,"Van","Y",5989,3,"N",3,"Urban",21,11,45931,43,"white_collar"
"0",0,0,"N","Y","M","Masters",6,"Private",15960,4,"Minivan","Y",0,0,"N",3,"Urban",18,6,86546,55,"white_collar"
"0",0,3,"Y","N","M","PhD",16,"Private",17560,10,"Van","N",0,0,"N",0,"Urban",13,13,120603,40,"white_collar"
"1",0,0,"N","Y","M","Bachelors",35,"Private",18560,1,"Minivan","Y",0,0,"N",0,"Rural",10,13,60432,60,"white_collar"
"1",0,0,"N","N","M","Bachelors",36,"Commercial",22590,1,"Panel Truck","Y",0,0,"N",1,"Urban",5,10,33809,52,"not_white_collar"
"0",0,0,"N","Y","M","PhD",53,"Commercial",33630,1,"Panel Truck","Y",10074,1,"N",3,"Urban",21,13,192297,57,"white_collar"
"0",0,0,"N","Y","F","Bachelors",5,"Private",15590,1,"Minivan","N",0,0,"Y",0,"Urban",14,6,38322,55,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",17,"Commercial",9860,9,"Pickup","Y",5533,1,"N",6,"Urban",9,13,32570,51,"not_white_collar"
"0",0,0,"N","Y","F","Bachelors",45,"Commercial",28160,10,"Minivan","N",0,0,"N",0,"Urban",1,12,101956,35,"not_white_collar"
"0",0,1,"N","Y","F","High School",33,"Commercial",16530,4,"Minivan","N",0,0,"N",2,"Rural",6,14,23215,43,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",10,"Commercial",21950,1,"Van","N",0,0,"N",0,"Urban",10,14,40564,35,"not_white_collar"
"1",0,0,"N","N","F","High School",28,"Private",9420,6,"SUV","N",0,0,"N",1,"Urban",4,9,24722,26,"not_white_collar"
"1",1,2,"Y","N","F","High School",26,"Private",23950,1,"Minivan","N",3718,1,"N",0,"Urban",4,12,14320,38,"not_white_collar"
"0",0,0,"N","Y","F","Bachelors",13,"Private",15290,1,"Minivan","N",0,0,"N",0,"Urban",10,13,96886,41,"white_collar"
"0",1,2,"N","Y","F","High School",24,"Commercial",10560,1,"SUV","N",0,0,"N",0,"Urban",7,0,0,38,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",32,"Private",13180,3,"Minivan","N",0,0,"Y",0,"Urban",1,10,70840,46,"white_collar"
"0",2,2,"N","Y","F","High School",50,"Private",11810,10,"SUV","N",6973,3,"N",0,"Urban",8,13,21920,60,"not_white_collar"
"1",0,0,"N","Y","F","Bachelors",32,"Private",18300,1,"Sports Car","N",8363,1,"N",7,"Urban",1,14,67112,62,"white_collar"
"0",0,0,"N","Y","M","High School",37,"Private",17900,6,"Minivan","Y",0,0,"N",0,"Rural",1,12,36449,41,"not_white_collar"
"0",0,0,"N","N","M","Masters",37,"Private",18920,11,"Van","N",0,0,"N",0,"Urban",1,11,138942,49,"white_collar"
"0",0,0,"N","Y","F","Bachelors",27,"Private",22800,1,"Minivan","N",0,0,"N",2,"Urban",11,13,77737,42,"not_white_collar"
"0",0,0,"N","Y","F","High School",13,"Private",7140,11,"Sports Car","N",0,0,"N",0,"Rural",1,0,0,54,"not_white_collar"
"0",1,2,"Y","N","F","High School",51,"Private",14230,1,"SUV","N",3649,1,"N",5,"Rural",5,11,50718,38,"not_white_collar"
"0",0,0,"N","Y","F","Bachelors",55,"Private",19690,21,"Pickup","N",4528,2,"N",0,"Urban",10,11,58820,38,"not_white_collar"
"1",0,2,"N","Y","F","High School",47,"Private",7500,3,"SUV","N",0,0,"Y",2,"Urban",1,0,0,60,"not_white_collar"
"1",2,4,"Y","N","F","Bachelors",23,"Commercial",1500,1,"Sports Car","N",49223,1,"Y",2,"Urban",1,16,82517,37,"not_white_collar"
"0",2,3,"N","Y","F","High School",31,"Private",18170,17,"Pickup","N",0,0,"N",0,"Urban",10,14,47231,44,"not_white_collar"
"0",0,2,"N","Y","F","Bachelors",27,"Private",14930,3,"SUV","N",613,2,"N",5,"Urban",7,13,14744,32,"not_white_collar"
"1",0,2,"N","Y","F","High School",37,"Private",9760,1,"SUV","N",2316,1,"N",0,"Urban",1,15,16352,44,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",8,"Private",8770,4,"SUV","N",0,0,"N",0,"Urban",11,0,8014,47,"not_white_collar"
"0",0,1,"Y","N","F","Bachelors",28,"Private",11430,9,"SUV","N",11295,3,"N",6,"Rural",1,9,77156,30,"not_white_collar"
"0",0,1,"Y","N","F","PhD",15,"Private",16370,4,"Sports Car","N",4822,2,"N",0,"Urban",13,11,144242,29,"white_collar"
"1",0,0,"N","N","F","High School",24,"Private",9190,9,"SUV","N",0,0,"N",0,"Urban",4,10,16919,60,"not_white_collar"
"1",0,2,"N","Y","F","High School",24,"Commercial",20720,1,"Pickup","N",0,0,"N",0,"Urban",6,15,20653,45,"not_white_collar"
"0",0,5,"N","Y","M","High School",8,"Commercial",9650,7,"Pickup","Y",0,0,"N",4,"Urban",9,18,4562,33,"not_white_collar"
"0",0,0,"N","N","M","High School",41,"Private",15320,4,"Minivan","Y",0,0,"N",0,"Urban",1,11,29929,44,"white_collar"
"0",0,0,"N","N","M","Bachelors",14,"Commercial",30260,7,"Panel Truck","Y",22813,1,"Y",7,"Urban",1,13,104691,49,"white_collar"
"1",0,0,"N","Y","M","Bachelors",41,"Commercial",37810,6,"Panel Truck","N",0,0,"Y",0,"Urban",9,11,70198,52,"not_white_collar"
"0",0,0,"N","Y","F","PhD",40,"Private",32100,6,"Van","N",0,0,"N",0,"Rural",16,15,50646,54,"not_white_collar"
"0",0,0,"N","Y","F","High School",10,"Commercial",35450,6,"SUV","N",764,3,"N",0,"Urban",1,8,69030,50,"not_white_collar"
"0",0,0,"N","Y","F","High School",35,"Commercial",25340,4,"Minivan","N",0,0,"N",0,"Rural",1,8,38632,45,"not_white_collar"
"1",2,2,"N","Y","F","High School",20,"Commercial",18270,3,"Pickup","N",2787,3,"N",3,"Urban",1,11,30290,39,"not_white_collar"
"0",0,0,"N","Y","M","High School",30,"Private",12120,4,"Pickup","N",0,0,"N",2,"Urban",7,15,57446,47,"white_collar"
"0",0,0,"N","Y","M","High School",29,"Private",16680,1,"Van","Y",0,0,"N",0,"Rural",11,8,102981,33,"white_collar"
"0",0,0,"N","N","F","Bachelors",28,"Private",15200,4,"SUV","N",1310,3,"N",5,"Urban",4,11,72901,38,"white_collar"
"1",0,0,"N","Y","M","High School",30,"Commercial",25090,4,"Panel Truck","N",0,0,"N",1,"Urban",7,15,57446,47,"white_collar"
"0",0,0,"N","Y","F","Masters",44,"Commercial",23260,4,"Pickup","N",0,0,"N",4,"Urban",13,6,159691,38,"white_collar"
"0",0,0,"N","Y","F","Masters",42,"Private",15360,10,"Sports Car","N",5229,1,"N",4,"Urban",25,14,56513,65,"white_collar"
"0",0,0,"N","N","M","Masters",40,"Private",14150,3,"Minivan","Y",4939,3,"N",2,"Urban",17,10,20551,48,"white_collar"
"1",0,2,"Y","N","F","High School",51,"Private",9750,8,"SUV","N",11093,3,"N",7,"Urban",1,0,0,38,"not_white_collar"
"0",0,0,"N","Y","F","Masters",30,"Private",21880,1,"SUV","N",0,0,"N",0,"Urban",15,9,83000,40,"white_collar"
"1",0,0,"N","N","M","PhD",45,"Private",13950,4,"Minivan","Y",0,0,"N",0,"Urban",11,8,131766,36,"not_white_collar"
"0",0,0,"N","N","F","Masters",5,"Private",7020,6,"Sports Car","N",0,0,"N",0,"Urban",11,13,122086,46,"white_collar"
"1",0,1,"N","Y","M","Bachelors",5,"Private",11210,7,"Sports Car","Y",10572,4,"N",4,"Urban",8,15,34199,64,"not_white_collar"
"0",0,0,"N","Y","F","High School",9,"Private",22490,6,"SUV","N",0,0,"N",2,"Urban",1,2,134333,48,"white_collar"
"1",0,0,"N","N","M","Bachelors",68,"Private",3350,1,"Minivan","N",6006,2,"N",3,"Rural",14,10,70750,39,"not_white_collar"
"0",0,0,"N","N","M","PhD",29,"Private",8310,6,"Pickup","Y",0,0,"N",0,"Urban",18,0,0,51,"white_collar"
"0",0,0,"N","Y","M","Bachelors",47,"Private",14070,7,"Minivan","Y",0,0,"N",0,"Urban",1,9,103636,40,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",34,"Private",1500,10,"Minivan","N",15403,2,"N",0,"Urban",11,9,100207,60,"not_white_collar"
"1",0,0,"N","Y","M","Bachelors",18,"Commercial",11400,1,"Pickup","N",4512,3,"N",5,"Urban",10,12,56969,42,"white_collar"
"0",0,0,"N","Y","F","Masters",36,"Private",22350,6,"SUV","N",0,0,"N",0,"Rural",9,0,0,54,"not_white_collar"
"0",0,3,"N","Y","M","Bachelors",5,"Commercial",13310,1,"Minivan","N",0,0,"N",0,"Urban",11,16,118064,34,"not_white_collar"
"1",1,2,"N","Y","M","PhD",27,"Commercial",44250,9,"Panel Truck","Y",26121,4,"Y",8,"Urban",11,16,165769,44,"not_white_collar"
"0",1,2,"N","Y","M","Masters",40,"Private",13910,21,"Minivan","N",0,0,"N",3,"Urban",15,15,80140,44,"white_collar"
"0",0,0,"N","Y","M","Masters",64,"Commercial",19690,3,"Pickup","N",0,0,"N",1,"Urban",17,14,74430,62,"white_collar"
"0",0,2,"N","Y","M","Bachelors",61,"Commercial",14450,4,"Minivan","N",0,0,"N",0,"Urban",9,16,68328,43,"not_white_collar"
"0",0,0,"N","Y","F","High School",40,"Private",5720,13,"Sports Car","N",8901,2,"N",0,"Urban",7,4,42235,56,"not_white_collar"
"0",0,0,"N","Y","M","PhD",38,"Private",6400,7,"Pickup","N",0,0,"N",2,"Urban",18,4,148125,49,"white_collar"
"0",0,4,"N","Y","F","High School",25,"Private",6640,1,"SUV","N",3468,1,"N",0,"Urban",5,11,16976,32,"not_white_collar"
"0",0,0,"N","N","M","Masters",10,"Private",9980,10,"SUV","Y",5918,1,"N",0,"Urban",13,12,84791,66,"not_white_collar"
"1",0,2,"N","Y","M","High School",35,"Private",6140,10,"Minivan","Y",696,2,"N",2,"Urban",1,12,33809,30,"not_white_collar"
"0",0,4,"N","Y","M","Bachelors",45,"Private",15930,10,"Minivan","Y",0,0,"N",2,"Urban",11,15,6876,34,"not_white_collar"
"1",2,2,"Y","N","F","High School",37,"Commercial",5850,16,"SUV","N",7145,2,"N",0,"Urban",1,9,43476,38,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",43,"Private",16720,6,"Minivan","Y",0,0,"N",0,"Urban",12,12,101212,51,"white_collar"
"0",0,1,"N","Y","M","High School",21,"Private",8490,10,"Minivan","N",6073,2,"N",0,"Urban",1,10,37895,32,"not_white_collar"
"1",0,1,"Y","N","M","Bachelors",33,"Commercial",19380,3,"Van","Y",0,0,"N",0,"Urban",7,9,90326,40,"not_white_collar"
"0",0,0,"N","Y","M","Masters",24,"Private",14410,6,"Minivan","Y",0,0,"N",2,"Urban",12,12,68328,47,"white_collar"
"0",0,0,"N","N","M","Bachelors",44,"Commercial",11400,11,"Pickup","Y",0,0,"N",3,"Rural",7,12,62238,57,"not_white_collar"
"0",0,0,"N","Y","M","High School",52,"Private",10890,10,"Pickup","N",0,0,"N",0,"Rural",7,15,26782,52,"not_white_collar"
"0",0,0,"N","Y","F","Masters",24,"Private",6390,4,"SUV","N",0,0,"N",2,"Rural",15,13,9486,49,"not_white_collar"
"0",0,1,"Y","N","F","High School",24,"Private",23010,7,"SUV","N",0,0,"Y",0,"Rural",1,8,33809,31,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",35,"Private",16130,6,"Minivan","Y",0,0,"N",0,"Urban",7,8,66804,51,"white_collar"
"0",0,4,"N","Y","F","High School",48,"Private",5510,7,"Sports Car","N",34993,4,"Y",6,"Rural",1,15,40095,33,"not_white_collar"
"1",0,0,"N","Y","F","Masters",44,"Private",18110,10,"Sports Car","N",1575,2,"N",7,"Urban",16,5,32033,57,"not_white_collar"
"0",0,0,"N","N","M","High School",36,"Private",3470,1,"Minivan","Y",0,0,"N",2,"Urban",5,13,19657,56,"white_collar"
"1",0,2,"Y","N","F","Bachelors",43,"Private",17540,1,"Minivan","N",25379,1,"Y",0,"Urban",9,12,105992,35,"white_collar"
"1",0,2,"N","Y","F","High School",10,"Commercial",22430,4,"Pickup","N",8538,4,"N",8,"Urban",1,0,0,26,"not_white_collar"
"0",0,0,"N","N","F","PhD",29,"Private",34470,1,"Pickup","N",0,0,"N",0,"Rural",20,10,32857,59,"not_white_collar"
"1",0,0,"N","Y","M","High School",5,"Commercial",18900,1,"Van","N",3328,1,"N",8,"Urban",11,11,51303,51,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",14,"Private",14030,4,"Minivan","Y",0,0,"N",0,"Urban",10,12,68328,48,"white_collar"
"1",0,0,"N","Y","F","Masters",70,"Private",19620,11,"SUV","N",0,0,"Y",0,"Urban",15,13,62049,60,"white_collar"
"0",0,0,"N","N","M","Masters",27,"Private",11560,20,"Minivan","N",0,0,"N",0,"Urban",17,13,85951,43,"white_collar"
"1",3,3,"N","Y","F","High School",28,"Private",7770,6,"Sports Car","N",28476,1,"Y",5,"Urban",5,14,22705,40,"not_white_collar"
"0",0,0,"N","N","F","PhD",38,"Private",9310,1,"Minivan","N",0,0,"N",0,"Rural",12,13,7898,55,"not_white_collar"
"0",0,0,"N","N","M","High School",21,"Private",7260,6,"Minivan","Y",0,0,"N",1,"Urban",6,12,8014,57,"not_white_collar"
"0",0,0,"N","Y","M","High School",47,"Commercial",21460,7,"Minivan","Y",0,0,"N",1,"Rural",1,11,38998,50,"not_white_collar"
"0",0,0,"N","N","F","Masters",46,"Private",16770,1,"SUV","N",0,0,"N",1,"Urban",13,11,98657,54,"white_collar"
"1",1,2,"N","Y","F","High School",14,"Private",20210,4,"Pickup","N",0,0,"N",2,"Urban",6,13,39677,41,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",40,"Private",16610,13,"Van","N",0,0,"N",0,"Urban",9,11,68328,40,"not_white_collar"
"0",0,0,"N","Y","M","High School",19,"Commercial",27370,6,"Panel Truck","Y",718,2,"N",2,"Urban",9,15,71402,55,"not_white_collar"
"0",0,0,"N","N","F","PhD",29,"Commercial",50180,6,"Panel Truck","N",0,0,"N",2,"Urban",1,14,220881,56,"not_white_collar"
"0",0,2,"Y","N","F","Bachelors",24,"Private",16640,9,"Sports Car","N",0,0,"N",0,"Urban",11,9,63644,43,"not_white_collar"
"0",0,0,"N","Y","M","PhD",22,"Commercial",24640,1,"Panel Truck","Y",5777,1,"N",3,"Urban",18,12,153009,45,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",34,"Commercial",11610,10,"Pickup","Y",0,0,"N",1,"Rural",11,7,33809,43,"not_white_collar"
"1",0,4,"N","Y","M","High School",17,"Private",5730,1,"Minivan","N",30480,2,"Y",5,"Rural",5,16,28634,60,"not_white_collar"
"0",0,0,"N","N","M","Masters",22,"Private",13470,1,"Minivan","Y",0,0,"N",1,"Urban",1,0,0,51,"white_collar"
"0",0,0,"N","N","M","Masters",40,"Private",13910,7,"Minivan","N",0,0,"N",0,"Rural",20,3,37352,56,"white_collar"
"0",0,0,"N","N","M","Bachelors",31,"Commercial",17580,1,"Van","Y",43663,3,"N",5,"Urban",14,11,150318,39,"white_collar"
"0",0,0,"N","Y","M","Bachelors",43,"Commercial",26310,10,"Panel Truck","N",0,0,"N",1,"Urban",8,7,29968,46,"not_white_collar"
"0",0,2,"N","Y","F","Bachelors",42,"Private",29770,3,"SUV","N",0,0,"N",0,"Urban",4,14,62721,44,"white_collar"
"0",2,4,"N","Y","F","PhD",24,"Private",42680,10,"SUV","N",4640,1,"N",3,"Urban",19,19,158546,61,"not_white_collar"
"0",0,0,"N","N","F","High School",42,"Commercial",20510,10,"SUV","N",0,0,"N",0,"Rural",1,13,42245,38,"not_white_collar"
"1",1,2,"Y","N","F","High School",12,"Commercial",13850,16,"Pickup","N",3828,3,"N",3,"Urban",6,13,18564,44,"not_white_collar"
"0",0,0,"N","N","F","High School",71,"Private",28640,13,"Pickup","N",0,0,"N",1,"Rural",7,4,12765,47,"not_white_collar"
"1",0,0,"N","N","F","Bachelors",6,"Private",10170,4,"SUV","N",8135,3,"N",3,"Urban",13,11,13235,57,"not_white_collar"
"1",0,0,"N","N","M","Bachelors",37,"Commercial",16810,4,"Van","Y",6978,2,"N",2,"Urban",1,10,105051,48,"white_collar"
"0",0,1,"N","Y","M","High School",26,"Private",14270,10,"Minivan","Y",0,0,"N",0,"Rural",6,13,14729,36,"not_white_collar"
"1",0,0,"N","N","F","Masters",64,"Private",19450,4,"SUV","N",0,0,"Y",0,"Urban",13,10,126548,53,"white_collar"
"1",1,2,"N","Y","F","High School",25,"Commercial",13020,10,"SUV","N",44010,3,"Y",4,"Urban",6,16,75188,40,"not_white_collar"
"0",0,0,"N","N","M","Bachelors",30,"Commercial",17850,7,"Van","N",0,0,"N",0,"Rural",3,11,91952,38,"white_collar"
"0",1,2,"Y","N","F","Bachelors",48,"Private",9650,1,"SUV","N",0,0,"N",0,"Rural",10,10,45451,36,"white_collar"
"0",0,0,"N","Y","F","Masters",15,"Commercial",15560,6,"Pickup","N",18907,3,"Y",0,"Urban",17,9,52932,46,"white_collar"
"1",0,0,"N","N","F","High School",54,"Commercial",14060,11,"Sports Car","N",0,0,"N",3,"Urban",9,12,56828,45,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",26,"Commercial",14210,11,"SUV","N",3189,2,"N",1,"Urban",1,10,53401,41,"not_white_collar"
"0",0,1,"Y","N","F","High School",32,"Private",10970,1,"SUV","N",0,0,"N",0,"Rural",4,9,28698,34,"not_white_collar"
"0",0,4,"N","Y","M","High School",24,"Commercial",4600,4,"Pickup","N",0,0,"N",0,"Rural",3,6,32838,31,"not_white_collar"
"0",1,1,"N","Y","M","PhD",15,"Private",11280,6,"Pickup","Y",8832,3,"N",6,"Urban",16,15,197836,45,"white_collar"
"1",1,1,"N","Y","F","Masters",56,"Private",11160,4,"Sports Car","N",6499,1,"Y",9,"Urban",14,10,44866,63,"not_white_collar"
"0",0,0,"N","Y","F","Bachelors",25,"Private",8440,8,"SUV","N",0,0,"N",0,"Urban",7,6,180031,41,"white_collar"
"0",0,3,"Y","N","F","High School",9,"Commercial",14440,4,"SUV","N",6193,3,"N",2,"Rural",5,11,88426,41,"not_white_collar"
"0",0,0,"N","Y","F","High School",5,"Commercial",17910,6,"SUV","N",0,0,"N",2,"Urban",1,12,48776,47,"not_white_collar"
"0",0,0,"N","Y","F","High School",48,"Private",13230,6,"SUV","N",0,0,"N",0,"Urban",1,9,48741,36,"not_white_collar"
"0",0,0,"N","Y","M","Masters",32,"Private",15790,20,"Minivan","Y",0,0,"N",0,"Urban",12,11,88903,54,"not_white_collar"
"0",1,2,"N","Y","F","High School",35,"Private",3620,1,"SUV","N",3008,3,"N",0,"Urban",7,13,21247,44,"not_white_collar"
"1",0,2,"Y","N","F","Masters",41,"Private",18790,6,"Minivan","N",26926,2,"Y",0,"Urban",15,9,133920,39,"white_collar"
"0",0,2,"Y","N","F","High School",45,"Commercial",25940,4,"Minivan","N",0,0,"N",0,"Rural",1,12,73661,42,"not_white_collar"
"0",0,1,"N","Y","F","High School",36,"Private",11790,7,"SUV","N",31255,3,"N",4,"Urban",6,14,25346,37,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",30,"Private",15540,7,"Minivan","Y",0,0,"Y",4,"Urban",11,11,105367,35,"white_collar"
"0",0,0,"N","Y","M","Masters",33,"Private",27300,13,"Minivan","N",2607,4,"N",8,"Urban",23,13,18311,46,"white_collar"
"0",0,0,"N","N","F","Bachelors",23,"Private",23370,4,"Pickup","N",0,0,"N",3,"Urban",10,14,66955,54,"white_collar"
"1",1,2,"N","Y","M","Bachelors",30,"Commercial",25730,3,"Panel Truck","Y",1410,1,"N",10,"Urban",5,8,41230,38,"not_white_collar"
"0",0,0,"N","Y","F","High School",49,"Private",19810,1,"SUV","N",0,0,"N",0,"Urban",8,11,59286,48,"white_collar"
"0",0,3,"Y","N","F","High School",28,"Private",10610,1,"SUV","N",3739,2,"N",0,"Urban",1,13,33285,33,"not_white_collar"
"0",0,0,"N","Y","M","High School",18,"Commercial",34890,8,"Panel Truck","N",9058,2,"N",5,"Urban",11,8,52463,42,"not_white_collar"
"0",0,0,"N","Y","F","High School",61,"Private",27310,13,"Pickup","N",0,0,"Y",0,"Rural",1,16,47217,54,"not_white_collar"
"1",0,3,"N","Y","F","High School",25,"Private",15710,1,"Minivan","Y",0,0,"N",4,"Urban",7,13,47217,43,"not_white_collar"
"0",1,1,"N","Y","F","PhD",36,"Commercial",20520,6,"Pickup","N",0,0,"N",0,"Urban",1,11,105756,45,"not_white_collar"
"0",0,4,"N","Y","M","High School",38,"Private",5950,1,"Pickup","Y",0,0,"Y",0,"Urban",1,0,0,33,"not_white_collar"
"1",0,2,"N","Y","F","High School",45,"Commercial",19240,1,"Pickup","N",4445,2,"N",9,"Urban",10,10,53041,33,"not_white_collar"
"0",0,0,"N","N","F","Masters",5,"Private",4550,10,"Sports Car","N",0,0,"N",1,"Urban",24,13,64668,37,"not_white_collar"
"1",2,2,"Y","N","F","Masters",28,"Private",15500,6,"SUV","N",5306,2,"N",5,"Urban",1,12,102020,38,"white_collar"
"0",0,1,"N","Y","F","PhD",24,"Private",20430,17,"Minivan","N",0,0,"N",0,"Urban",13,14,133296,56,"not_white_collar"
"0",0,0,"N","Y","M","High School",24,"Private",11640,1,"Pickup","Y",0,0,"N",0,"Urban",1,7,22953,53,"not_white_collar"
"1",0,0,"N","Y","M","High School",52,"Commercial",12200,3,"Pickup","Y",0,0,"N",0,"Urban",1,12,51279,44,"not_white_collar"
"0",0,0,"N","Y","F","High School",22,"Private",11620,14,"SUV","N",0,0,"N",0,"Urban",1,11,50173,51,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",22,"Private",13580,3,"SUV","N",11479,1,"N",4,"Urban",14,12,73242,49,"not_white_collar"
"0",0,2,"Y","N","M","Bachelors",28,"Private",13380,1,"Minivan","Y",0,0,"N",0,"Urban",13,8,92261,33,"not_white_collar"
"0",0,2,"N","Y","M","High School",20,"Private",7860,3,"Pickup","Y",558,1,"N",7,"Urban",1,12,34600,29,"not_white_collar"
"0",0,3,"N","Y","F","High School",29,"Private",22140,6,"Minivan","N",7326,1,"N",0,"Urban",6,11,46671,25,"not_white_collar"
"0",0,0,"N","N","F","PhD",35,"Private",40240,6,"Sports Car","N",0,0,"N",0,"Urban",13,10,80963,47,"white_collar"
"0",0,1,"Y","N","M","High School",15,"Commercial",32460,4,"Panel Truck","Y",8423,4,"N",0,"Urban",1,9,67373,44,"not_white_collar"
"0",0,0,"N","N","F","Bachelors",34,"Private",24820,4,"Sports Car","N",0,0,"N",0,"Rural",7,0,0,56,"not_white_collar"
"0",0,0,"N","Y","F","PhD",49,"Private",6800,14,"SUV","N",0,0,"N",0,"Urban",1,15,169926,53,"not_white_collar"
"0",0,0,"N","Y","F","Bachelors",45,"Private",12580,10,"SUV","N",7450,1,"N",3,"Rural",7,8,48656,46,"not_white_collar"
"1",0,0,"N","N","F","PhD",14,"Private",16790,4,"SUV","N",32113,1,"Y",7,"Urban",19,6,234825,44,"white_collar"
"0",0,0,"N","Y","F","Masters",45,"Private",8050,10,"SUV","N",7607,2,"N",0,"Urban",1,9,26454,39,"not_white_collar"
"0",0,0,"N","N","F","High School",43,"Private",11160,6,"Minivan","N",4552,1,"N",2,"Urban",6,11,49565,47,"not_white_collar"
"1",0,0,"N","Y","M","Bachelors",46,"Commercial",26630,4,"Panel Truck","Y",11364,1,"N",1,"Urban",15,13,63301,52,"white_collar"
"1",0,0,"N","Y","M","High School",15,"Private",13940,10,"Minivan","Y",0,0,"N",1,"Urban",1,13,47217,62,"not_white_collar"
"1",0,0,"N","Y","M","Masters",24,"Commercial",21670,13,"Van","Y",0,0,"N",0,"Urban",10,13,147351,52,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",32,"Private",15160,1,"Minivan","Y",0,0,"N",0,"Urban",6,11,57456,46,"not_white_collar"
"1",1,2,"Y","N","M","Bachelors",26,"Private",17930,10,"Van","Y",41167,2,"Y",0,"Urban",5,15,82517,45,"white_collar"
"0",0,1,"N","Y","F","High School",43,"Private",8960,6,"SUV","N",23981,1,"N",3,"Urban",5,13,33623,41,"not_white_collar"
"1",1,2,"N","Y","F","High School",49,"Private",5500,10,"Sports Car","N",0,0,"N",0,"Urban",2,0,0,40,"not_white_collar"
"0",0,0,"N","Y","M","High School",46,"Commercial",11820,9,"Pickup","N",0,0,"N",0,"Urban",1,12,43720,38,"not_white_collar"
"0",2,3,"N","Y","M","Masters",48,"Private",13260,13,"Minivan","Y",0,0,"N",3,"Urban",17,16,117640,45,"white_collar"
"1",0,2,"N","Y","F","High School",22,"Commercial",1500,6,"SUV","N",11086,2,"N",7,"Urban",9,0,0,44,"not_white_collar"
"0",0,2,"Y","N","M","High School",21,"Private",4200,10,"Minivan","Y",0,0,"N",0,"Urban",1,11,22988,31,"not_white_collar"
"0",0,3,"Y","N","F","High School",47,"Private",5240,6,"SUV","N",8100,1,"N",6,"Rural",1,14,16071,37,"not_white_collar"
"1",0,0,"N","Y","F","Bachelors",56,"Private",12960,13,"SUV","N",3116,2,"Y",0,"Urban",10,11,776,49,"not_white_collar"
"0",0,0,"N","Y","M","Bachelors",30,"Commercial",21000,1,"Van","N",0,0,"N",0,"Rural",9,12,68328,52,"not_white_collar"
