"target_flag","kidsdriv","homekids","parent1","mstatus","sex","education","travtime","car_use","tif","red_car","clm_freq","revoked","mvr_pts","urbanicity","home_val","yoj","income","age","job"
"0","N",2,"N","Y","M","Bachelors",44,"Commercial",6,"N",0,"N",3,"Rural",235369,15,97285,41,"Blue Collar"
"1","Y",1,"N","Y","F","High School",29,"Private",4,"N",3,"N",3,"Urban",211342,12,67633,45,"Blue Collar"
"0","N",0,"N","N","F","Masters",11,"Private",10,"N",0,"N",0,"Urban",327227,11,137357,52,"Professional"
"1","N",0,"N","N","F","Bachelors",29,"Commercial",1,"N",2,"N",5,"Urban",467883,12,204285,51,"Professional"
"0","Y",2,"Y","N","F","Bachelors",29,"Private",9,"N",2,"N",3,"Urban",0,6,83053,38,"Professional"
"0","N",0,"N","N","F","High School",64,"Private",4,"N",0,"N",0,"Urban",0,9,55424,35,"Blue Collar"
"0","Y",3,"N","Y","M","High School",19,"Commercial",4,"N",1,"N",3,"Urban",187957,12,47543,44,"Blue Collar"
"0","N",1,"Y","N","F","High School",28,"Commercial",3,"N",0,"N",1,"Urban",0,11,35681,52,"Blue Collar"
"0","N",0,"N","Y","M","Masters",20,"Private",10,"N",0,"N",5,"Urban",209157,16,49268,54,"Professional"
"0","N",0,"N","Y","M","Masters",15,"Private",7,"Y",3,"N",3,"Urban",182367,12,58561,37,"Professional"
"1","N",0,"N","Y","F","PhD",44,"Private",10,"N",0,"N",0,"Urban",232227,14,59690,61,"Professional"
"0","N",0,"N","Y","F","Masters",16,"Private",7,"N",0,"N",2,"Urban",308889,15,103598,54,"Professional"
"0","N",0,"N","N","M","High School",37,"Private",10,"N",0,"N",0,"Rural",0,7,63265,51,"Blue Collar"
"1","N",0,"N","Y","M","High School",5,"Commercial",4,"N",0,"N",2,"Urban",215876,9,54960,39,"Blue Collar"
"0","N",0,"N","Y","F","Masters",26,"Private",17,"N",0,"N",0,"Urban",365908,11,150318,49,"Professional"
"0","N",0,"N","Y","F","Bachelors",33,"Private",6,"N",0,"N",3,"Urban",194764,11,60079,49,"Professional"
"0","N",0,"N","Y","F","Masters",49,"Private",13,"N",0,"N",2,"Rural",365826,10,140919,46,"Professional"
"0","N",0,"N","Y","F","Bachelors",54,"Commercial",6,"N",0,"Y",0,"Urban",351686,13,114845,53,"Professional"
"1","N",0,"N","Y","M","High School",34,"Commercial",7,"Y",5,"N",0,"Urban",0,0,0,51,"Professional"
"1","N",0,"N","N","M","High School",41,"Private",1,"Y",3,"N",0,"Urban",175879,12,35168,53,"Blue Collar"
"0","N",0,"N","Y","F","PhD",34,"Private",1,"N",2,"N",0,"Urban",188539,12,35638,54,"Professional"
"1","N",0,"N","N","M","Bachelors",40,"Private",3,"Y",4,"N",2,"Urban",212452,6,52409,54,"Professional"
"1","N",0,"N","Y","F","High School",46,"Private",3,"N",1,"N",0,"Urban",182970,10,39019,36,"Professional"
"0","N",0,"N","Y","F","Bachelors",48,"Private",10,"N",0,"N",0,"Urban",247569,8,81389,48,"Professional"
"0","N",0,"N","Y","M","Bachelors",47,"Private",6,"Y",0,"N",0,"Urban",325325,12,118753,48,"Professional"
"0","N",0,"N","Y","F","Masters",13,"Private",10,"N",0,"N",4,"Urban",273130,14,94022,52,"Professional"
"1","N",0,"N","Y","M","High School",33,"Private",1,"N",2,"N",2,"Urban",119621,12,12291,64,"Professional"
"0","N",0,"N","N","F","PhD",5,"Private",1,"N",1,"Y",1,"Urban",486942,10,189106,46,"Professional"
"0","N",0,"N","Y","M","Bachelors",39,"Commercial",1,"N",0,"N",3,"Rural",207946,14,57511,32,"Blue Collar"
"1","N",0,"N","Y","M","High School",43,"Private",1,"N",1,"N",4,"Urban",0,11,907,36,"Professional"
"0","Y",3,"N","Y","F","PhD",9,"Private",1,"N",0,"N",1,"Urban",438521,11,182270,66,"Professional"
"0","N",0,"N","N","F","Bachelors",42,"Commercial",13,"N",0,"N",0,"Urban",242904,10,78188,40,"Blue Collar"
"0","N",0,"N","Y","F","Bachelors",5,"Commercial",6,"N",4,"N",3,"Urban",199879,11,56460,46,"Professional"
"0","N",1,"Y","N","F","High School",5,"Commercial",1,"N",0,"N",0,"Urban",195043,10,37172,53,"Blue Collar"
"0","N",1,"N","Y","F","Masters",35,"Private",4,"N",0,"N",7,"Urban",276152,12,86624,44,"Professional"
"0","N",0,"N","Y","M","PhD",5,"Private",18,"N",0,"N",0,"Urban",296277,9,98537,59,"Professional"
"0","N",0,"N","N","M","High School",27,"Commercial",6,"Y",0,"N",0,"Urban",0,12,22962,33,"Blue Collar"
"0","N",0,"N","Y","M","Bachelors",30,"Commercial",1,"N",0,"N",0,"Rural",210314,13,63903,46,"Professional"
"0","N",0,"N","Y","M","Bachelors",29,"Commercial",1,"Y",0,"N",2,"Rural",232132,12,86159,29,"Blue Collar"
"0","N",0,"N","N","M","Masters",59,"Commercial",13,"N",0,"N",0,"Urban",0,10,48344,45,"Professional"
"0","N",0,"N","Y","F","Bachelors",5,"Commercial",4,"N",0,"N",0,"Urban",252950,6,65629,55,"Blue Collar"
"0","N",2,"N","Y","F","PhD",46,"Private",1,"N",0,"N",1,"Urban",303237,14,137663,31,"Professional"
"0","N",0,"N","Y","F","High School",5,"Private",1,"N",0,"Y",2,"Urban",0,0,0,46,"Professional"
"1","N",2,"N","Y","M","High School",25,"Private",9,"Y",0,"N",2,"Rural",0,0,0,44,"Professional"
"0","N",0,"N","N","M","Bachelors",27,"Commercial",6,"Y",0,"N",2,"Rural",137970,10,29630,47,"Professional"
"0","N",2,"Y","N","F","Masters",30,"Private",7,"N",2,"N",0,"Urban",0,13,118052,42,"Professional"
"0","N",0,"N","N","F","Masters",8,"Private",1,"N",0,"N",2,"Urban",0,10,113910,48,"Professional"
"0","N",4,"N","Y","M","Masters",66,"Private",6,"N",2,"N",2,"Rural",87889,0,0,31,"Professional"
"1","N",1,"Y","N","F","Bachelors",34,"Private",4,"N",3,"Y",5,"Urban",0,10,61320,36,"Professional"
"0","N",0,"N","N","M","Bachelors",5,"Commercial",10,"Y",0,"N",5,"Urban",0,10,57714,49,"Professional"
"0","N",0,"N","Y","M","High School",64,"Private",6,"Y",0,"N",0,"Rural",141115,12,25620,47,"Professional"
"1","N",4,"N","Y","M","High School",27,"Commercial",1,"Y",0,"N",1,"Urban",166402,14,40248,38,"Blue Collar"
"1","N",4,"N","Y","M","High School",5,"Commercial",4,"N",0,"N",0,"Urban",0,0,0,33,"Professional"
"1","N",1,"Y","N","M","Bachelors",27,"Commercial",4,"Y",0,"N",0,"Urban",0,11,3355,25,"Professional"
"1","N",2,"N","Y","F","Masters",39,"Private",1,"N",2,"N",6,"Urban",143569,15,35441,45,"Professional"
"0","N",0,"N","N","M","PhD",38,"Private",1,"N",4,"N",0,"Urban",0,12,32603,60,"Professional"
"0","N",0,"N","Y","M","High School",10,"Commercial",13,"Y",0,"N",0,"Rural",196320,10,49602,48,"Professional"
"0","N",0,"N","Y","F","Masters",26,"Private",13,"N",0,"N",0,"Urban",154672,10,20046,55,"Professional"
"0","N",0,"N","Y","M","Masters",59,"Commercial",1,"Y",0,"N",0,"Urban",419730,6,182650,46,"Professional"
"0","N",2,"N","Y","F","High School",5,"Private",17,"N",0,"N",0,"Urban",142645,13,44029,40,"Blue Collar"
"0","N",0,"N","Y","F","Masters",24,"Private",4,"N",0,"N",0,"Urban",209789,10,61988,52,"Professional"
"0","N",0,"N","N","F","Masters",45,"Private",6,"N",0,"N",0,"Urban",0,9,76799,54,"Professional"
"0","N",0,"N","Y","M","High School",36,"Commercial",1,"Y",0,"N",0,"Urban",177908,12,52088,54,"Blue Collar"
"0","N",0,"N","Y","F","Masters",28,"Private",1,"N",1,"N",4,"Urban",204282,13,43220,46,"Professional"
"0","N",2,"N","Y","F","Bachelors",21,"Private",1,"N",0,"N",0,"Urban",224600,14,69098,56,"Professional"
"0","N",0,"N","Y","F","Masters",45,"Private",11,"N",0,"N",0,"Urban",237927,11,89782,44,"Professional"
"0","N",2,"Y","N","F","High School",34,"Private",6,"N",0,"Y",0,"Rural",0,13,76845,36,"Professional"
"0","N",0,"N","N","M","Masters",18,"Private",1,"Y",0,"N",2,"Urban",108929,10,1336,56,"Professional"
"0","N",0,"N","Y","M","Masters",28,"Private",25,"Y",0,"N",0,"Urban",240000,12,78100,50,"Professional"
"1","Y",2,"Y","N","M","High School",15,"Commercial",1,"N",0,"N",2,"Urban",145021,15,40015,40,"Blue Collar"
"0","N",0,"N","Y","M","High School",39,"Private",14,"Y",0,"N",0,"Urban",225899,14,62405,53,"Professional"
"0","N",0,"N","Y","M","Bachelors",55,"Commercial",6,"Y",3,"N",5,"Urban",296277,6,105356,48,"Professional"
"0","N",0,"N","Y","F","Bachelors",44,"Private",1,"N",0,"N",1,"Urban",284565,11,86810,45,"Professional"
"0","N",3,"Y","N","M","High School",40,"Commercial",1,"Y",1,"N",4,"Urban",138584,13,30432,34,"Professional"
"1","N",0,"N","Y","F","High School",65,"Private",1,"N",1,"N",7,"Urban",115329,0,0,44,"Professional"
"0","N",0,"N","N","F","High School",20,"Private",1,"N",0,"N",1,"Rural",0,0,0,43,"Professional"
"0","Y",2,"N","Y","F","Bachelors",23,"Commercial",1,"N",3,"N",6,"Urban",249463,13,81966,44,"Blue Collar"
"0","Y",2,"N","Y","F","High School",47,"Private",8,"N",2,"N",0,"Urban",119431,12,33809,40,"Professional"
"0","N",0,"N","N","F","Masters",20,"Private",6,"N",2,"N",0,"Urban",100592,0,0,48,"Professional"
"0","N",1,"N","Y","F","High School",48,"Private",3,"N",0,"Y",0,"Rural",205130,13,40834,36,"Blue Collar"
"0","N",0,"N","Y","F","Bachelors",27,"Private",6,"N",0,"N",0,"Urban",203516,14,79282,40,"Professional"
"0","N",0,"N","Y","M","High School",52,"Private",4,"Y",1,"N",2,"Urban",210039,12,38392,46,"Blue Collar"
"1","N",0,"N","N","F","High School",29,"Private",6,"N",1,"N",4,"Urban",0,11,23919,39,"Professional"
"0","N",2,"N","Y","F","Bachelors",19,"Commercial",1,"N",0,"N",2,"Rural",239904,13,79484,39,"Blue Collar"
"0","N",0,"N","N","F","Masters",25,"Private",6,"N",0,"N",0,"Urban",0,15,77039,48,"Professional"
"0","N",0,"N","N","F","High School",62,"Private",6,"N",1,"N",6,"Rural",0,0,0,61,"Professional"
"0","N",0,"N","N","F","Masters",21,"Private",6,"N",0,"N",2,"Urban",0,0,0,44,"Professional"
"0","N",0,"N","Y","F","High School",56,"Commercial",9,"N",0,"N",0,"Rural",215205,13,41349,61,"Blue Collar"
"0","N",0,"N","Y","M","High School",30,"Commercial",1,"Y",0,"N",2,"Rural",190086,14,40556,52,"Professional"
"0","N",0,"N","N","M","Bachelors",5,"Private",11,"Y",0,"N",0,"Urban",0,13,56868,49,"Professional"
"1","Y",2,"N","Y","F","Bachelors",32,"Private",1,"N",2,"N",1,"Urban",303430,13,111701,44,"Professional"
"1","N",0,"N","N","M","High School",36,"Commercial",4,"Y",3,"N",0,"Urban",0,9,71544,50,"Blue Collar"
"0","N",0,"N","Y","M","PhD",5,"Private",7,"Y",0,"N",1,"Urban",290329,14,96415,62,"Professional"
"1","Y",3,"N","Y","F","Bachelors",43,"Commercial",4,"N",0,"Y",2,"Urban",237767,12,71304,39,"Professional"
"0","N",0,"N","Y","F","PhD",12,"Private",4,"N",0,"N",0,"Urban",449553,15,185747,48,"Professional"
"0","N",0,"N","Y","M","High School",28,"Commercial",4,"Y",0,"N",3,"Urban",190354,11,54276,55,"Professional"
"1","N",0,"N","N","F","High School",41,"Commercial",3,"N",0,"N",1,"Rural",0,12,29914,44,"Blue Collar"
"0","N",0,"N","Y","M","Bachelors",46,"Private",7,"Y",1,"N",0,"Urban",130264,13,40564,50,"Professional"
"0","N",2,"N","Y","F","Bachelors",5,"Commercial",6,"N",0,"N",1,"Urban",298520,14,112685,44,"Blue Collar"
"0","N",1,"N","Y","M","Bachelors",46,"Commercial",4,"Y",0,"N",5,"Rural",272829,13,86216,42,"Professional"
"0","N",0,"N","Y","M","Masters",41,"Private",4,"N",0,"N",1,"Rural",390682,14,135361,57,"Professional"
"0","N",0,"N","Y","M","Masters",20,"Private",1,"Y",0,"N",1,"Urban",237767,8,69514,39,"Professional"
"0","Y",1,"N","Y","M","High School",36,"Private",10,"Y",0,"N",2,"Urban",119626,9,34560,42,"Professional"
"1","Y",2,"Y","N","M","Bachelors",14,"Commercial",6,"Y",3,"N",0,"Urban",0,7,82565,40,"Professional"
"1","N",0,"N","N","F","High School",65,"Private",6,"N",0,"N",4,"Urban",0,8,3044,49,"Professional"
"0","N",0,"N","Y","F","High School",45,"Private",1,"N",5,"Y",0,"Urban",154669,12,47748,48,"Professional"
"0","N",3,"Y","N","F","Bachelors",11,"Private",11,"N",0,"N",1,"Urban",273174,12,107958,38,"Professional"
"0","N",2,"Y","N","F","Bachelors",42,"Private",1,"N",0,"N",1,"Urban",0,12,52052,39,"Professional"
"0","N",0,"N","N","F","Masters",30,"Private",7,"N",0,"N",1,"Urban",0,3,116668,46,"Professional"
"0","N",0,"N","Y","F","High School",23,"Private",1,"N",0,"N",3,"Rural",184656,12,30884,36,"Professional"
"0","N",1,"N","Y","F","High School",32,"Private",1,"N",1,"Y",2,"Urban",137034,11,56405,33,"Professional"
"0","Y",1,"N","Y","F","High School",38,"Private",4,"N",0,"N",1,"Urban",230870,14,57073,41,"Professional"
"0","N",0,"N","N","M","High School",28,"Private",6,"Y",0,"N",0,"Rural",163285,13,47217,52,"Blue Collar"
"0","N",2,"N","Y","M","High School",23,"Private",1,"N",0,"N",6,"Rural",0,6,5411,21,"Professional"
"0","Y",2,"N","Y","F","PhD",5,"Private",4,"N",0,"Y",0,"Urban",275282,12,97598,39,"Professional"
"1","N",1,"N","Y","M","High School",45,"Commercial",7,"N",0,"Y",2,"Urban",148689,14,51724,29,"Professional"
"1","Y",1,"N","Y","M","High School",5,"Commercial",13,"N",1,"N",0,"Urban",250380,15,47217,44,"Blue Collar"
"0","Y",3,"N","Y","F","High School",42,"Private",6,"N",0,"N",0,"Rural",82793,13,29829,41,"Professional"
"1","N",0,"N","N","F","Masters",30,"Private",3,"N",1,"Y",2,"Urban",238959,9,82536,49,"Professional"
"0","N",0,"N","Y","F","Masters",58,"Private",13,"Y",0,"N",1,"Rural",119058,7,8588,46,"Professional"
"1","N",0,"N","Y","F","High School",30,"Private",6,"N",3,"N",0,"Rural",311131,9,97059,57,"Professional"
"0","N",0,"N","N","M","Bachelors",16,"Private",4,"Y",0,"N",0,"Urban",0,13,61674,46,"Professional"
"1","N",0,"N","Y","M","High School",38,"Private",4,"N",1,"N",6,"Urban",177908,10,33809,50,"Professional"
"1","N",1,"Y","N","F","Masters",32,"Private",3,"N",3,"Y",1,"Urban",0,0,0,40,"Professional"
"1","N",1,"Y","N","M","High School",31,"Commercial",4,"N",2,"N",7,"Rural",222342,13,49121,33,"Professional"
"0","N",1,"Y","N","F","High School",44,"Commercial",7,"N",2,"N",3,"Urban",190523,10,39923,53,"Blue Collar"
"0","N",3,"Y","N","M","High School",37,"Private",1,"N",2,"N",4,"Rural",57484,12,43492,35,"Professional"
"0","N",0,"N","N","M","Masters",29,"Commercial",1,"Y",0,"N",2,"Urban",0,15,80297,54,"Professional"
"0","N",0,"N","Y","M","High School",44,"Commercial",1,"Y",0,"N",0,"Rural",173998,12,55378,48,"Blue Collar"
"1","N",0,"N","N","F","Bachelors",24,"Private",9,"N",2,"N",9,"Urban",0,0,0,48,"Professional"
"0","N",1,"N","Y","F","High School",32,"Private",4,"N",0,"N",0,"Urban",0,17,8014,45,"Professional"
"1","N",0,"N","N","M","Bachelors",25,"Commercial",1,"N",0,"N",0,"Urban",0,10,116247,39,"Blue Collar"
"0","N",2,"Y","N","F","Masters",25,"Private",4,"N",0,"N",4,"Urban",133008,14,82517,37,"Professional"
"0","N",1,"Y","N","F","High School",8,"Private",4,"N",0,"Y",2,"Urban",0,13,75512,32,"Professional"
"0","N",0,"N","Y","F","High School",34,"Private",1,"N",0,"N",1,"Urban",171265,5,45070,50,"Blue Collar"
"0","N",0,"N","Y","F","PhD",37,"Private",4,"N",0,"N",0,"Urban",576824,12,238724,50,"Professional"
"1","N",0,"N","Y","M","High School",81,"Commercial",4,"N",2,"N",5,"Urban",173444,13,39055,41,"Blue Collar"
"0","N",3,"N","Y","F","High School",30,"Private",1,"N",0,"N",0,"Rural",127689,14,27012,36,"Professional"
"0","N",1,"N","Y","M","Bachelors",7,"Commercial",1,"N",0,"N",0,"Urban",216740,12,67075,35,"Professional"
"1","N",0,"N","Y","M","Masters",31,"Commercial",9,"Y",1,"N",4,"Urban",182242,12,41359,53,"Professional"
"0","N",0,"N","Y","M","High School",36,"Private",6,"N",1,"N",3,"Urban",97618,12,18555,37,"Professional"
"0","N",0,"N","Y","F","Bachelors",47,"Private",4,"N",0,"N",1,"Rural",392070,12,137181,56,"Professional"
"0","N",0,"N","Y","M","Bachelors",18,"Private",14,"Y",0,"N",2,"Rural",285506,7,85559,46,"Professional"
"0","N",0,"N","Y","M","Bachelors",27,"Private",1,"N",1,"N",4,"Urban",182320,12,45432,53,"Professional"
"0","N",0,"N","Y","M","Masters",23,"Private",1,"Y",0,"N",1,"Urban",376662,16,133469,51,"Professional"
"0","N",0,"N","N","M","High School",34,"Private",1,"Y",0,"N",0,"Rural",0,11,32916,47,"Professional"
"0","N",0,"N","Y","F","High School",51,"Private",4,"N",2,"N",0,"Urban",72864,0,0,38,"Professional"
"0","N",0,"N","N","M","Masters",24,"Private",4,"Y",3,"N",4,"Urban",250521,9,94561,51,"Professional"
"0","N",0,"N","Y","M","Bachelors",51,"Private",12,"N",0,"N",0,"Urban",190513,14,37930,55,"Professional"
"1","N",0,"N","Y","M","High School",66,"Private",1,"Y",0,"N",0,"Rural",122287,0,0,50,"Professional"
"0","N",2,"Y","N","F","Bachelors",31,"Private",14,"N",0,"Y",2,"Urban",0,12,52052,39,"Professional"
"0","N",1,"Y","N","F","High School",38,"Private",1,"N",0,"Y",2,"Urban",0,12,22654,31,"Blue Collar"
"0","N",0,"N","Y","M","High School",35,"Commercial",7,"Y",0,"N",0,"Urban",188189,15,62565,46,"Blue Collar"
"1","N",1,"N","Y","F","Bachelors",19,"Private",1,"N",3,"N",3,"Urban",177942,11,51551,38,"Blue Collar"
"0","N",0,"N","Y","M","Bachelors",49,"Commercial",1,"N",0,"N",1,"Rural",204780,9,72838,48,"Blue Collar"
"0","N",0,"N","Y","M","High School",45,"Private",1,"Y",0,"N",0,"Urban",105811,13,5015,46,"Blue Collar"
"1","N",0,"N","N","F","Bachelors",49,"Commercial",6,"Y",3,"N",11,"Urban",0,7,12301,22,"Blue Collar"
"0","N",0,"N","Y","F","High School",29,"Private",6,"N",1,"N",0,"Urban",104136,11,36864,42,"Professional"
"0","N",0,"N","N","F","Masters",31,"Private",10,"N",0,"N",0,"Urban",0,9,138442,44,"Professional"
"0","N",3,"N","Y","F","High School",56,"Commercial",9,"N",0,"N",2,"Urban",161117,16,39636,42,"Blue Collar"
"0","N",0,"N","Y","M","High School",25,"Commercial",1,"Y",0,"Y",0,"Rural",125191,12,47217,38,"Blue Collar"
"1","N",0,"N","N","M","Bachelors",37,"Commercial",6,"Y",0,"Y",0,"Urban",0,10,54877,55,"Professional"
"1","N",3,"Y","N","M","Masters",69,"Commercial",1,"Y",0,"N",0,"Urban",0,9,63364,35,"Professional"
"0","N",0,"N","Y","F","Masters",23,"Private",4,"N",4,"N",2,"Urban",91744,0,0,54,"Professional"
"0","N",0,"N","Y","M","Masters",40,"Private",4,"Y",3,"N",1,"Urban",345449,17,102485,66,"Professional"
"0","N",0,"N","Y","M","Bachelors",24,"Commercial",4,"N",0,"N",0,"Rural",269116,7,79249,46,"Blue Collar"
"1","N",3,"Y","N","F","High School",27,"Commercial",1,"N",2,"N",0,"Urban",0,10,26606,31,"Professional"
"0","N",0,"N","Y","F","Bachelors",16,"Private",7,"N",0,"N",0,"Urban",201404,10,50352,45,"Professional"
"0","N",0,"N","N","M","Bachelors",31,"Commercial",6,"N",0,"N",4,"Urban",0,9,73727,31,"Professional"
"0","N",0,"N","Y","M","High School",22,"Private",1,"N",2,"N",5,"Urban",0,0,0,32,"Professional"
"0","N",0,"N","Y","M","Bachelors",32,"Private",1,"Y",0,"N",0,"Urban",183793,13,42768,43,"Professional"
"1","Y",1,"Y","N","M","Bachelors",46,"Private",4,"N",1,"Y",1,"Urban",0,9,82517,43,"Professional"
"0","Y",2,"Y","N","M","Masters",16,"Private",4,"Y",2,"N",1,"Urban",189527,9,64599,36,"Professional"
"0","N",0,"N","Y","M","High School",22,"Private",4,"N",0,"N",0,"Urban",117038,14,33809,50,"Professional"
"1","N",1,"N","Y","F","High School",66,"Private",4,"N",3,"N",3,"Urban",219318,14,47217,67,"Professional"
"0","N",0,"N","Y","M","High School",39,"Private",3,"Y",1,"Y",0,"Urban",127087,7,22362,48,"Professional"
"0","N",0,"N","N","M","Bachelors",39,"Commercial",10,"N",0,"N",0,"Rural",57484,7,66948,51,"Professional"
"0","N",0,"N","N","M","High School",44,"Private",4,"N",0,"N",0,"Rural",0,10,16423,42,"Professional"
"0","N",0,"N","Y","F","Masters",40,"Private",1,"N",0,"N",0,"Urban",196481,15,52105,54,"Professional"
"0","N",0,"N","Y","M","Masters",31,"Commercial",1,"Y",3,"N",6,"Urban",260638,12,62411,57,"Professional"
"0","N",2,"N","Y","M","High School",33,"Private",1,"N",0,"N",0,"Rural",116421,11,21443,26,"Professional"
"1","N",1,"Y","N","F","High School",10,"Private",1,"N",0,"N",0,"Urban",57484,8,27413,43,"Professional"
"0","N",0,"N","Y","M","Masters",43,"Private",1,"Y",0,"N",0,"Urban",272542,15,85554,61,"Professional"
"0","N",0,"N","Y","M","Masters",5,"Commercial",6,"Y",3,"N",3,"Urban",137861,11,45931,43,"Professional"
"0","N",0,"N","Y","M","Masters",6,"Private",4,"Y",0,"N",3,"Urban",329062,6,86546,55,"Professional"
"0","N",3,"Y","N","M","PhD",16,"Private",10,"N",0,"N",0,"Urban",0,13,120603,40,"Professional"
"1","N",0,"N","Y","M","Bachelors",35,"Private",1,"Y",0,"N",0,"Rural",235070,13,60432,60,"Professional"
"1","N",0,"N","N","M","Bachelors",36,"Commercial",1,"Y",0,"N",1,"Urban",57484,10,33809,52,"Professional"
"0","N",0,"N","Y","M","PhD",53,"Commercial",1,"Y",1,"N",3,"Urban",488216,13,192297,57,"Professional"
"0","N",0,"N","Y","F","Bachelors",5,"Private",1,"N",0,"Y",0,"Urban",149578,6,38322,55,"Professional"
"0","N",0,"N","Y","M","Bachelors",17,"Commercial",9,"Y",1,"N",6,"Urban",158055,13,32570,51,"Professional"
"0","N",0,"N","Y","F","Bachelors",45,"Commercial",10,"N",0,"N",0,"Urban",284104,12,101956,35,"Blue Collar"
"0","N",1,"N","Y","F","High School",33,"Commercial",4,"N",0,"N",2,"Rural",80406,14,23215,43,"Professional"
"0","N",0,"N","Y","M","Bachelors",10,"Commercial",1,"N",0,"N",0,"Urban",172856,14,40564,35,"Professional"
"1","N",0,"N","N","F","High School",28,"Private",6,"N",0,"N",1,"Urban",0,9,24722,26,"Professional"
"1","Y",2,"Y","N","F","High School",26,"Private",1,"N",1,"N",0,"Urban",77725,12,14320,38,"Professional"
"0","N",0,"N","Y","F","Bachelors",13,"Private",1,"N",0,"N",0,"Urban",256416,13,96886,41,"Professional"
"0","Y",2,"N","Y","F","High School",24,"Commercial",1,"N",0,"N",0,"Urban",0,0,0,38,"Professional"
"0","N",0,"N","N","M","Bachelors",32,"Private",3,"N",0,"Y",0,"Urban",0,10,70840,46,"Professional"
"0","Y",2,"N","Y","F","High School",50,"Private",10,"N",3,"N",0,"Urban",78026,13,21920,60,"Professional"
"1","N",0,"N","Y","F","Bachelors",32,"Private",1,"N",1,"N",7,"Urban",238759,14,67112,62,"Professional"
"0","N",0,"N","Y","M","High School",37,"Private",6,"Y",0,"N",0,"Rural",0,12,36449,41,"Professional"
"0","N",0,"N","N","M","Masters",37,"Private",11,"N",0,"N",0,"Urban",0,11,138942,49,"Professional"
